시도,시군구,시설유형(소),시설명,연락처
경기도,수원시,재가노인복지시설,새평강재가복지센터,313067152
경기도,수원시,재가노인복지시설,우만재가노인지원서비스센터,031-248-2815
경기도,수원시,재가노인복지시설,경인재가복지센터,312120775
경기도,수원시,재가노인복지시설,으뜸재가복지센터,312122204
경기도,수원시,재가노인복지시설,정성재가복지센터,031-8001-2588
경기도,수원시,재가노인복지시설,행복플러스노인복지센터,312160148
경기도,수원시,재가노인복지시설,영통노인주간보호센터,031-201-8300
경기도,수원시,재가노인복지시설,아지트재가복지센터,312370543
경기도,수원시,재가노인복지시설,드림케어센터,312311198
경기도,수원시,재가노인복지시설,수원봄봄 방문요양센터,312923290
경기도,수원시,재가노인복지시설,시선재가복지센터,1056213551
경기도,수원시,재가노인복지시설,수원YWCA재가노인지원서비스센터,031-252-5154
경기도,수원시,재가노인복지시설,아리아케어 방문요양 영통센터,312068467
경기도,수원시,재가노인복지시설,해와밀방문요양센터,312215808
경기도,수원시,재가노인복지시설,희망의료기,312337337
경기도,수원시,재가노인복지시설,돌봄 잘하는 재가복지센터,3180676319
경기도,수원시,재가노인복지시설,한마음재가센터,312442226
경기도,수원시,재가노인복지시설,인계누리 재가복지센터,313039819
경기도,수원시,재가노인복지시설,365재가실버케어,312381002
경기도,수원시,재가노인복지시설,(주)세연노인재가복지센터,312430010
경기도,수원시,재가노인복지시설,힘찬노인복지센터,312169952
경기도,수원시,재가노인복지시설,금손재가복지센터,312128816
경기도,수원시,재가노인복지시설,세한가정봉사원파견센터,031-298-6446
경기도,수원시,재가노인복지시설,광교 임의원 부설 방문간호센터,315463554
경기도,수원시,재가노인복지시설,버드내재가노인복지센터,031-547-6246
경기도,수원시,재가노인복지시설,더평안노인복지센터,312138898
경기도,수원시,재가노인복지시설,새봄재가복지매탄센터,312135535
경기도,수원시,재가노인복지시설,가정재가노인복지센터,312110988
경기도,수원시,재가노인복지시설,(주)한우리실버케어,312484944
경기도,수원시,재가노인복지시설,에덴주간보호센터,312032030
경기도,수원시,재가노인복지시설,아산방문재활간호 재가요양센터,315225566
경기도,수원시,재가노인복지시설,아리아케어 방문요양 팔달센터,318986641
경기도,수원시,재가노인복지시설,영통노인주간보호센터,031-201-8356
경기도,수원시,재가노인복지시설,'(A)비지팅엔젤스 수원팔달방문요양지점,312114003
경기도,수원시,재가노인복지시설,(A+)효심청재가복지센터,312671011
경기도,수원시,재가노인복지시설,경기인재가노인복지센터,312572533
경기도,수원시,재가노인복지시설,우리재가복지센터,312229077
경기도,수원시,노인보호전문기관,경기도노인보호전문기관,031-268-1389
경기도,수원시,노인일자리지원기관,수원시니어클럽,031-202-1435
경기도,수원시 권선구,재가노인복지시설,경기재가노인복지센터,031-237-1515
경기도,수원시 영통구,재가노인복지시설,영통가정봉사원파견센터,031-203-2119
경기도,수원시 장안구,양로시설,아네스의집,031-269-1009
경기도,수원시 장안구,양로시설,아네스의집,031-269-1009
경기도,시흥시,양로시설,은빛마을,031-502-7077
경기도,시흥시,양로시설,선한이웃 복지원,031-433-1577
경기도,시흥시,양로시설,엘림양로원,031-315-6227
경기도,시흥시,노인공동생활가정,애림원,031-405-4132
경기도,시흥시,노인공동생활가정,에덴공동체,031-312-9932
경기도,시흥시,노인요양시설,효사랑노인요양원,313167117
경기도,시흥시,노인요양시설,아름다운실버홈,313113050
경기도,시흥시,노인요양시설,아도니스요양원,314041205
경기도,시흥시,노인요양시설,노블인노인전문요양원,313118511
경기도,시흥시,노인요양시설,수(재활)요양원,314750123
경기도,시흥시,노인요양시설,해마루요양원,315095080
경기도,시흥시,노인요양시설,정다운요양원,313654266
경기도,시흥시,노인요양시설,가온요양원,315062201
경기도,시흥시,노인요양시설,행복요양원,031-318-6722
경기도,시흥시,노인요양시설,대야실버요양원,313135588
경기도,시흥시,노인요양시설,시화실버타운요양원,031-499-5305
경기도,시흥시,노인요양시설,배곧실버요양원,314311288
경기도,시흥시,노인요양시설,메르디앙요양원,315032525
경기도,시흥시,노인요양시설,하모니요양원,314351255
경기도,시흥시,노인요양시설,시흥행복한요양원,314100107
경기도,시흥시,노인요양시설,소나무요양원,313191668
경기도,시흥시,노인요양시설,가람요양원,313176690
경기도,시흥시,노인요양시설,한양노인전문요양원,314323060
경기도,시흥시,노인요양시설,하늘빛요양원,031-313-2281
경기도,시흥시,노인요양시설,JS한마음요양원,313166400
경기도,시흥시,노인요양시설,새봄요양원,313624890
경기도,시흥시,노인요양시설,아이러브요양원,313194646
경기도,시흥시,노인요양시설,봄빛실버타운요양원,3180426666
경기도,시흥시,노인요양시설,실로암노인요양원,313158275
경기도,시흥시,노인요양시설,가온요양원,315062201
경기도,시흥시,노인요양시설,예사랑 노인요양원,031-435-0688
경기도,시흥시,노인요양시설,새에덴요양원,314359191
경기도,시흥시,노인요양시설,행복한요양원,313180607
경기도,시흥시,노인요양시설,그레이스재활요양원,314023412
경기도,시흥시,노인요양시설,경인노인전문요양원,031-317-8030
경기도,시흥시,노인요양시설,새소망요양원,313189988
경기도,시흥시,노인요양시설,꿈에그린요양원,031-434-3655
경기도,시흥시,노인요양시설,연세간호요양원,313189924
경기도,시흥시,노인요양시설,행운요양원,313122000
경기도,시흥시,노인요양시설,새미은총요양원,315078899
경기도,시흥시,노인요양시설,희망노인전문요양원,314043986
경기도,시흥시,노인요양시설,홍시효요양원,313143355
경기도,시흥시,노인요양시설,사랑이꽃피는집,031-311-0270
경기도,시흥시,노인요양시설,편안한마음요양원,313153977
경기도,시흥시,노인요양시설,효담요양원,031-315-0005
경기도,시흥시,노인요양시설,SK실버타운,315205252
경기도,시흥시,노인요양시설,임마누엘요양원,313173694
경기도,시흥시,노인요양시설,겨자씨요양원,313648795
경기도,시흥시,노인요양시설,에이스요양원,313197001
경기도,시흥시,노인요양시설,은계호수요양원,313159828
경기도,시흥시,노인요양시설,사랑나무요양원,313119119
경기도,시흥시,노인요양시설,글라라의 집,031-484-7407
경기도,시흥시,노인요양시설,부모사랑재활요양원,314983378
경기도,시흥시,노인요양시설,로뎀재활요양원,3180440507
경기도,시흥시,노인요양시설,해누리요양원,313161258
경기도,시흥시,노인요양시설,정겨운요양원,314352411
경기도,시흥시,노인요양시설,쉴만한물가요양원,314323886
경기도,시흥시,노인요양시설,에스유실버홈,313194254
경기도,시흥시,노인요양시설,부활사랑요양원,031-312-2570
경기도,시흥시,노인요양시설,효사랑노인요양원2호점,313167114
경기도,시흥시,노인요양시설,우리들노인전문요양원,314321477
경기도,시흥시,노인요양시설,은빛요양원,031-498-3060
경기도,시흥시,노인요양시설,스마일 요양원,313120565
경기도,시흥시,노인요양시설,너싱홈꽃마루,315081004
경기도,시흥시,노인요양시설,시흥노인전문요양원,313139100
경기도,시흥시,노인요양시설,보금자리요양원,313127742
경기도,시흥시,노인요양시설,연꽃마을요양원,313137806
경기도,시흥시,노인요양시설,아리샘요양원,314857633
경기도,시흥시,노인요양시설,드림요양원,314977247
경기도,시흥시,노인요양시설,너싱홈혜인요양원,314928899
경기도,시흥시,노인요양시설,길손노인전문요양원,031-317-3966
경기도,시흥시,노인요양시설,사랑스러운노인전문요양원,313146962
경기도,시흥시,노인요양시설,목감효요양원,314879051
경기도,시흥시,노인요양시설,골든케어재활요양원,314013824
경기도,시흥시,노인요양시설,위드온시니어센터,031-503-7099
경기도,시흥시,노인요양시설,이화실버케어,031-504-5551
경기도,시흥시,노인요양시설,군자요양원,031-493-7200
경기도,시흥시,노인요양시설,소망요양원,313132068
경기도,시흥시,노인요양시설,대야요양원,315097372
경기도,시흥시,노인요양시설,너싱홈 효원 요양원,314317775
경기도,시흥시,노인요양공동생활가정,사랑요양원2,314040013
경기도,시흥시,노인요양공동생활가정,온사랑실버홈,314350355
경기도,시흥시,노인요양공동생활가정,은빛마을 실버 홈,031-318-9906
경기도,시흥시,노인요양공동생활가정,참사랑노인전문요양원,313153883
경기도,시흥시,노인요양공동생활가정,능곡노인요양공동생활가정,313151112
경기도,시흥시,노인요양공동생활가정,사랑가득요양원,313172209
경기도,시흥시,노인요양공동생활가정,인애요양원 1호점,313120104
경기도,시흥시,노인요양공동생활가정,미소요양원,313186819
경기도,시흥시,노인요양공동생활가정,기쁜요양원,313173166
경기도,시흥시,노인요양공동생활가정,물댄동산요양원,314336489
경기도,시흥시,노인요양공동생활가정,다솜요양원,313170109
경기도,시흥시,노인요양공동생활가정,참조은요양원,313132434
경기도,시흥시,노인요양공동생활가정,천사요양원2호점,313143357
경기도,시흥시,노인요양공동생활가정,은혜노인공동생활센터,031-312-5886
경기도,시흥시,노인요양공동생활가정,부모사랑공동생활가정,031-318-1271
경기도,시흥시,노인요양공동생활가정,신사랑요양원2호점,313110343
경기도,시흥시,노인요양공동생활가정,시흥은혜요양원,313113906
경기도,시흥시,노인요양공동생활가정,백향목동산요양원,314313700
경기도,시흥시,노인요양공동생활가정,경희요양원2,313151502
경기도,시흥시,노인요양공동생활가정,대야제일요양원,313139600
경기도,시흥시,노인요양공동생활가정,서진요양원,031-312-2224
경기도,시흥시,노인요양공동생활가정,한사랑요양원,313120911
경기도,시흥시,노인요양공동생활가정,경희요양원1,313151502
경기도,시흥시,노인요양공동생활가정,예담요양원,313144330
경기도,시흥시,노인요양공동생활가정,사랑요양원1,314040013
경기도,시흥시,노인요양공동생활가정,보살핌요양센터,314350220
경기도,시흥시,노인요양공동생활가정,베다니마을노인전문요양원,313185552
경기도,시흥시,노인요양공동생활가정,신사랑요양원1호점,313110343
경기도,시흥시,노인요양공동생활가정,효행노인요양원,313165721
경기도,시흥시,노인요양공동생활가정,사랑이꽃피는공동생활가정,315062700
경기도,시흥시,노인요양공동생활가정,천사요양원1호점,313143357
경기도,시흥시,노인요양공동생활가정,인애요양원 2호점,313120104
경기도,시흥시,노인여가복지시설,시흥시니어클럽,031-319-5579
경기도,시흥시,노인복지관,시흥시노인종합복지관,031-404-3100
경기도,시흥시,노인복지관,시흥시북부노인복지관,031-8063-2600
경기도,시흥시,노인교실,시흥시민대학,314350771
경기도,시흥시,노인교실,시흥시민대학,031-404-1339
경기도,시흥시,재가노인복지시설,거모노인주간보호시설,031-493-6347
경기도,시흥시,재가노인복지시설,물댄동산복지센터,314344687
경기도,시흥시,재가노인복지시설,푸른재가복지센터,315078960
경기도,시흥시,재가노인복지시설,사랑이꽃피는주야간보호센터,315062700
경기도,시흥시,재가노인복지시설,나래재가복지센터,314325554
경기도,시흥시,재가노인복지시설,OH재가노인복지센터,1044103823
경기도,시흥시,재가노인복지시설,백향목동산방문요양센터,314313700
경기도,시흥시,재가노인복지시설,가원복지센터,313151513
경기도,시흥시,재가노인복지시설,한마음재가복지센터,313123365
경기도,시흥시,재가노인복지시설,길가온재가복지센터,314935572
경기도,시흥시,재가노인복지시설,시흥노인종합재가기관,313654933
경기도,시흥시,재가노인복지시설,부활사랑 노인주야간보호센터,313122570
경기도,시흥시,재가노인복지시설,시흥동행주야간보호센터,314049611
경기도,시흥시,재가노인복지시설,참사랑노인재가센터,315043219
경기도,시흥시,재가노인복지시설,시흥재가노인통합지원센터,314310137
경기도,시흥시,재가노인복지시설,나래주간보호센터,314982588
경기도,시흥시,재가노인복지시설,아들과딸 주간보호센터 시흥정왕점,314323324
경기도,시흥시,재가노인복지시설,백세예찬 재가방문요양센터,315032844
경기도,시흥시,재가노인복지시설,시흥돌봄장기요양센터,031-431-1365
경기도,시흥시,재가노인복지시설,만세재가노인복지센터,315082008
경기도,시흥시,재가노인복지시설,늘푸른사랑채주야간보호센터,313194334
경기도,시흥시,재가노인복지시설,한몸 노인복지센터,313116002
경기도,시흥시,재가노인복지시설,더존방문요양복지센터,313125904
경기도,시흥시,재가노인복지시설,홍익노인재가센터,314342443
경기도,시흥시,재가노인복지시설,아가페재가복지센터,1049687637
경기도,시흥시,재가노인복지시설,새미은총재가복지센터,315078899
경기도,시흥시,재가노인복지시설,효다온노인재가센터,313139666
경기도,시흥시,재가노인복지시설,가가호호노인주간보호센터,314046006
경기도,시흥시,재가노인복지시설,아들과딸주간보호센터,313123324
경기도,시흥시,재가노인복지시설,에이스재가노인복지센터,313172276
경기도,시흥시,재가노인복지시설,햇빛의료기,1093442844
경기도,시흥시,재가노인복지시설,가온소래주야간보호센터,313139331
경기도,시흥시,재가노인복지시설,보살핌장기요양복지센터,031-404-1339
경기도,시흥시,재가노인복지시설,평안휴케어센터,313147588
경기도,시흥시,재가노인복지시설,홍익방문요양복지센터,313153202
경기도,시흥시,재가노인복지시설,가족사랑방문요양센터,3118778567
경기도,시흥시,재가노인복지시설,미송재활주야간보호센터,314046395
경기도,시흥시,재가노인복지시설,은빛방문요양센터,314981991
경기도,시흥시,재가노인복지시설,작은자리홈케어협동조합,031-318-2732
경기도,시흥시,재가노인복지시설,''(A)비지팅엔젤스 시흥배곧방문요양지점,031-434-3302
경기도,시흥시,재가노인복지시설,시흥희망의료복지사회적협동조합 희망복지센터,313187756
경기도,시흥시,재가노인복지시설,하은재가노인복지센터,314043325
경기도,시흥시,재가노인복지시설,나눔의기쁨 재가복지센터,313111513
경기도,시흥시,재가노인복지시설,가치이룸장기요양복지센터,031-488-9988
경기도,시흥시,재가노인복지시설,아리아케어 주야간보호 목감센터,314119979
경기도,시흥시,재가노인복지시설,열린희망재가복지센터,315094780
경기도,시흥시,재가노인복지시설,비지팅엔젤스 시흥방문요양지점,315078004
경기도,시흥시,재가노인복지시설,다정한방문요양센터,315092058
경기도,시흥시,재가노인복지시설,스마일시니어시흥재가방문요양센터,315008819
경기도,시흥시,재가노인복지시설,편안한재가 노인복지센터,315098284
경기도,시흥시,재가노인복지시설,효인방문요양센터,313115405
경기도,시흥시,재가노인복지시설,가족사랑주야간보호센터,3118778568
경기도,시흥시,재가노인복지시설,연세재가노인복지센터,313182068
경기도,시흥시,재가노인복지시설,함현상생은빛사랑채,031-432-1826
경기도,시흥시,재가노인복지시설,해솔재가복지센터,314321389
경기도,시흥시,재가노인복지시설,시흥행복한주야간보호센터,314100107
경기도,시흥시,재가노인복지시설,더사랑데이케어센터,3180887988
경기도,시흥시,재가노인복지시설,경기재활주야간보호센터,313128383
경기도,시흥시,재가노인복지시설,작은자리 은빛사랑채,031-313-6249
경기도,시흥시,재가노인복지시설,보살핌재가노인복지센터,314041339
경기도,시흥시,재가노인복지시설,오이도복지센터,314336489
경기도,시흥시,재가노인복지시설,더원케어,313154786
경기도,시흥시,재가노인복지시설,참사랑재가복지센터,314337816
경기도,시흥시,재가노인복지시설,딸들 노인복지센터,315061940
경기도,시흥시,재가노인복지시설,좋은재가복지센터,313119926
경기도,시흥시,재가노인복지시설,금성방문요양센터,313190896
경기도,시흥시,재가노인복지시설,보금자리재가복지센터,7041920987
경기도,시흥시,재가노인복지시설,시흥 도레미 노인주야간보호센터,3180423651
경기도,시흥시,재가노인복지시설,정왕 노인 주야간 보호센터,314986004
경기도,시흥시,재가노인복지시설,정겨운 주야간보호센터,313147890
경기도,시흥시,재가노인복지시설,봄볕주야간보호센터,313116335
경기도,시흥시,재가노인복지시설,마음뜰재가요양센터,1055723076
경기도,시흥시,재가노인복지시설,아름다운 방문요양센터,313113050
경기도,시흥시,재가노인복지시설,예사랑방문요양센터,314350688
경기도,시흥시,재가노인복지시설,배곧데이케어,314888884
경기도,시흥시,재가노인복지시설,(주)작은자리 온케어,313162732
경기도,시흥시,재가노인복지시설,행복나눔노인복지재가센터,314350808
경기도,시흥시,재가노인복지시설,가봄노인재가복지센터,313118864
경기도,시흥시,노인일자리지원기관,시흥시니어클럽,031-319-5579
경기도,안산시,양로시설,사랑의 선교수녀회 평화의 집,314020892
경기도,안산시,양로시설,유료양로원 양지 시니어홈,315027077
경기도,안산시,노인공동생활가정,낙원의 집,315010161
경기도,안산시,노인공동생활가정,소화의 집,032-884-6334
경기도,안산시,노인공동생활가정,은빛원,032-882-6108
경기도,안산시,노인공동생활가정,행복의집,032-886-2187
경기도,안산시,노인요양시설,안산펠리스요양원,314875530
경기도,안산시,노인요양시설,새봄요양원,314197774
경기도,안산시,노인요양시설,아름다운요양원,328810665
경기도,안산시,노인요양시설,사랑뜰요양원,314168116
경기도,안산시,노인요양시설,햇빛요양원,314083400
경기도,안산시,노인요양시설,제일노인요양원,032-886-0691
경기도,안산시,노인요양시설,늘푸른 요양센터,314055114
경기도,안산시,노인요양시설,효은실버요양원,314166008
경기도,안산시,노인요양시설,예성 요양원,328809640
경기도,안산시,노인요양시설,한수강요양원,3180422388
경기도,안산시,노인요양시설,맑은샘요양원,314131155
경기도,안산시,노인요양시설,선부요양원,314118888
경기도,안산시,노인요양시설,안산감골요양원,313653930
경기도,안산시,노인요양시설,(주)다리피 가은요양원,031-482-1118
경기도,안산시,노인요양시설,원실버케어요양원,314173388
경기도,안산시,노인요양시설,월드노인요양원,314806667
경기도,안산시,노인요양시설,성심효요양원,314068852
경기도,안산시,노인요양시설,선심요양원,314078493
경기도,안산시,노인요양시설,동안산재활요양원,314021113
경기도,안산시,노인요양시설,함께하는요양원,314145676
경기도,안산시,노인요양시설,AAA해오름실버케어,314170100
경기도,안산시,노인요양시설,대한노인종합센터 재활전문요양원,314132119
경기도,안산시,노인요양시설,벧엘실버,328812031
경기도,안산시,노인요양시설,오이코스요양센터,315205243
경기도,안산시,노인요양시설,방주요양원1,031-401-8854
경기도,안산시,노인요양시설,좋은둥지 요양원,314013006
경기도,안산시,노인요양시설,정원재활요양원,315012600
경기도,안산시,노인요양시설,어르신이 행복한세상,031-414-1119
경기도,안산시,노인요양시설,경신금요양원,314187881
경기도,안산시,노인요양시설,안산성심요양원,314823331
경기도,안산시,노인요양시설,사랑마루한대앞요양원,314386665
경기도,안산시,노인요양시설,원실버케어요양원,314173388
경기도,안산시,노인요양시설,실버홈효도나라,314011001
경기도,안산시,노인요양시설,봄 요양원,314194777
경기도,안산시,노인요양시설,우리집요양원,314858004
경기도,안산시,노인요양시설,봄빛요양원,314099988
경기도,안산시,노인요양시설,효드림 요양원,031-482-2340
경기도,안산시,노인요양시설,탐라요양원,314118877
경기도,안산시,노인요양시설,효도의집,314077620
경기도,안산시,노인요양시설,마추미실버케어,328846600
경기도,안산시,노인요양시설,다온요양원,314105600
경기도,안산시,노인요양시설,상록노인요양원,314079638
경기도,안산시,노인요양시설,실로암요양원,314959322
경기도,안산시,노인요양시설,온누리전문요양원,314851200
경기도,안산시,노인요양시설,사랑의요양원,314144575
경기도,안산시,노인요양시설,미소들요양원,314841100
경기도,안산시,노인요양시설,로뎀요양원,314089983
경기도,안산시,노인요양시설,안산사랑해요요양원,315037312
경기도,안산시,노인요양시설,굿프랜드요양원,314113001
경기도,안산시,노인요양시설,스마일요양원,314099968
경기도,안산시,노인요양시설,미소요양원,314133887
경기도,안산시,노인요양시설,효진전문요양원,3116001889
경기도,안산시,노인요양시설,효경요양원(초지점),031-405-2616
경기도,안산시,노인요양시설,늘채움요양원,314809988
경기도,안산시,노인요양시설,안산요양원,314836233
경기도,안산시,노인요양시설,주는사랑요양원,314183275
경기도,안산시,노인요양시설,화정요양원,314861700
경기도,안산시,노인요양시설,성신노인전문요양원,031-410-7776
경기도,안산시,노인요양시설,한마음요양원2,314102662
경기도,안산시,노인요양시설,밝은빛요양원,314108764
경기도,안산시,노인요양시설,사랑의공동체요양원,314161603
경기도,안산시,노인요양시설,안산의료복지 사회적협동조합 꿈꾸는집요양원,031-401-9933
경기도,안산시,노인요양시설,하나요양원,314938899
경기도,안산시,노인요양시설,안산복지요양원,314060926
경기도,안산시,노인요양시설,더맑음요양원,314805550
경기도,안산시,노인요양시설,대한노인종합센터 재활전문요양원 2호점,314393788
경기도,안산시,노인요양시설,상록수요양원,314094545
경기도,안산시,노인요양시설,초지요양원,031-484-8808
경기도,안산시,노인요양시설,빛나노인전문요양원,314831119
경기도,안산시,노인요양시설,안산조은시니어센터(요양원),314086400
경기도,안산시,노인요양시설,효사랑치매전문요양원,315011161
경기도,안산시,노인요양시설,e행복한요양원,031-484-0070
경기도,안산시,노인요양시설,안산성광요양원,031-506-8090
경기도,안산시,노인요양시설,가정애요양원,314178417
경기도,안산시,노인요양시설,한솔실버요양원,314077750
경기도,안산시,노인요양시설,사동전문요양원,314091110
경기도,안산시,노인요양시설,효경요양원,314056605
경기도,안산시,노인요양시설,행복한실버요양원,314161477
경기도,안산시,노인요양시설,단원요양원,031-402-7995
경기도,안산시,노인요양시설,단원실버요양원,314119964
경기도,안산시,노인요양시설,연희요양원,031-408-1447
경기도,안산시,노인요양시설,고수련요양원세종점,031-417-8511
경기도,안산시,노인요양시설,안산시립노인전문요양원,031-409-3691
경기도,안산시,노인요양시설,효사랑2요양원,315011162
경기도,안산시,노인요양시설,신성재활요양원,031-408-0688
경기도,안산시,노인요양시설,생생어르신 요양원,314396955
경기도,안산시,노인요양시설,새빛요양원,314078899
경기도,안산시,노인요양시설,A-시청앞전문요양원,314836633
경기도,안산시,노인요양시설,호수요양원,314855800
경기도,안산시,노인요양시설,행복한요양원,314117090
경기도,안산시,노인요양시설,수산나요양원,314102339
경기도,안산시,노인요양시설,사랑요양원,314102242
경기도,안산시,노인요양시설,아가페요양원,314060674
경기도,안산시,노인요양시설,봄실버케어요양원,314173311
경기도,안산시,노인요양시설,섬김요양원,314034007
경기도,안산시,노인요양시설,동백요양원,314038832
경기도,안산시,노인요양시설,한결요양원,314018540
경기도,안산시,노인요양시설,상록실버요양원2,031-415-2142
경기도,안산시,노인요양시설,고수련요양원우담점,313648076
경기도,안산시,노인요양공동생활가정,단원효요양원,314823305
경기도,안산시,노인요양공동생활가정,성심노인요양공동생활가정,031-411-8187
경기도,안산시,노인요양공동생활가정,참조은재활요양원,314184224
경기도,안산시,노인요양공동생활가정,에덴요양원1,031-410-6775
경기도,안산시,노인요양공동생활가정,낙원 노인공동생활가정,031-501-0161
경기도,안산시,노인요양공동생활가정,오손도손요양원,315012230
경기도,안산시,노인요양공동생활가정,참조은재활요양원2,314184224
경기도,안산시,노인요양공동생활가정,푸른초장요양원,314093491
경기도,안산시,노인요양공동생활가정,쉴만한물가2,315024578
경기도,안산시,노인요양공동생활가정,나래울요양원,031-486-7714
경기도,안산시,노인요양공동생활가정,에덴요양원3,314106775
경기도,안산시,노인요양공동생활가정,우리요양원-2,314061965
경기도,안산시,노인요양공동생활가정,동산요양원2호점,314060976
경기도,안산시,노인요양공동생활가정,생생어르신 공동생활가정,314396955
경기도,안산시,노인요양공동생활가정,효사랑복지요양원2,031-406-3782
경기도,안산시,노인요양공동생활가정,한마음요양원1,314392661
경기도,안산시,노인요양공동생활가정,은빛요양원1호점,314016135
경기도,안산시,노인요양공동생활가정,오손도손요양원3,314397945
경기도,안산시,노인요양공동생활가정,나눔 노인요양공동생활가정,314099255
경기도,안산시,노인요양공동생활가정,나눔 노인요양공동생활가정2,314099296
경기도,안산시,노인요양공동생활가정,은빛요양원2,314857430
경기도,안산시,노인요양공동생활가정,참좋은요양원1호,314170008
경기도,안산시,노인요양공동생활가정,가고싶은요양원,314032221
경기도,안산시,노인요양공동생활가정,한샘요양원,031-484-1844
경기도,안산시,노인요양공동생활가정,은혜요양원,031-484-6767
경기도,안산시,노인요양공동생활가정,엘림,031-403-2221
경기도,안산시,노인요양공동생활가정,반월다솜공동생활가정,314085597
경기도,안산시,노인요양공동생활가정,우리요양원-3,314061965
경기도,안산시,노인요양공동생활가정,우리요양원-1,314061965
경기도,안산시,노인요양공동생활가정,수 요양원1,031-438-2300
경기도,안산시,노인요양공동생활가정,동산요양원1호점,314060977
경기도,안산시,노인요양공동생활가정,효사랑복지요양원,314063782
경기도,안산시,노인요양공동생활가정,참좋은요양원2호,314172571
경기도,안산시,노인요양공동생활가정,방주요양원2,031-409-8899
경기도,안산시,노인요양공동생활가정,소망의 집,032-886-0201
경기도,안산시,노인요양공동생활가정,누리미요양원,314102267
경기도,안산시,노인요양공동생활가정,사랑샘요양원,328809607
경기도,안산시,노인요양공동생활가정,한울노인전문요양원,314087890
경기도,안산시,노인요양공동생활가정,다정한요양원,314013782
경기도,안산시,노인요양공동생활가정,에덴요양원2,314106775
경기도,안산시,노인요양공동생활가정,효사랑복지요양원3,314073782
경기도,안산시,노인요양공동생활가정,행복드림요양원1,031-520-8045
경기도,안산시,노인요양공동생활가정,은빛요양원,031-483-7179
경기도,안산시,노인요양공동생활가정,쉴만한물가1,314100901
경기도,안산시,노인요양공동생활가정,대한노인요양원,314145005
경기도,안산시,노인요양공동생활가정,수 요양원2,031-438-2300
경기도,안산시,노인요양공동생활가정,나눔 노인요양공동생활가정3,314099295
경기도,안산시,노인요양공동생활가정,행복드림요양원2,031-501-1437
경기도,안산시,노인요양공동생활가정,아주좋은요양원,031-411-3275
경기도,안산시,노인요양공동생활가정,다사랑요양원,315013035
경기도,안산시,노인요양공동생활가정,한빛요양원,314397898
경기도,안산시,노인복지관,상록구노인복지관,031-414-2271
경기도,안산시,노인복지관,단원구노인복지관,031-405-1188
경기도,안산시,노인복지관,동산노인복지관,031-400-8701
경기도,안산시,재가노인복지시설,월드재가방문요양센터,314819223
경기도,안산시,재가노인복지시설,미소복지센터,315039974
경기도,안산시,재가노인복지시설,해누리재가복지센터,314109961
경기도,안산시,재가노인복지시설,굿모닝재가센터,314372655
경기도,안산시,재가노인복지시설,비지팅엔젤스 안산단원방문요양지점,314872007
경기도,안산시,재가노인복지시설,해피니스재가복지센터,314951138
경기도,안산시,재가노인복지시설,신대신의료기,1063586384
경기도,안산시,재가노인복지시설,어르신주간보호센터,314090103
경기도,안산시,재가노인복지시설,빛나방문요양센터,314831119
경기도,안산시,재가노인복지시설,정원 재가노인복지센터,314018843
경기도,안산시,재가노인복지시설,사랑의손길,314910831
경기도,안산시,재가노인복지시설,늘푸른실버주간보호센터,314147373
경기도,안산시,재가노인복지시설,소담노인재가센터,314105201
경기도,안산시,재가노인복지시설,단원재가노인지원서비스센터,031-405-1188
경기도,안산시,재가노인복지시설,안산노인주야간보호센터,314187772
경기도,안산시,재가노인복지시설,안산온누리복지센터,314818300
경기도,안산시,재가노인복지시설,가가호호 데이케어센터 안산점,031-410-8844
경기도,안산시,재가노인복지시설,아들과딸 주간보호센터,314023324
경기도,안산시,재가노인복지시설,가람방문요양센터,314088339
경기도,안산시,재가노인복지시설,(A)기쁨의노인복지센터,314161179
경기도,안산시,재가노인복지시설,한사랑재가노인센터,315012977
경기도,안산시,재가노인복지시설,한가족 재가복지센터,315021555
경기도,안산시,재가노인복지시설,우리함께 주간보호센터,314024200
경기도,안산시,재가노인복지시설,봉선화학당 주간보호센터,314189988
경기도,안산시,재가노인복지시설,따뜻한재가복지센터,314181222
경기도,안산시,재가노인복지시설,본오종합사회복지관부설본오노인주야간보호센터,031-438-8321
경기도,안산시,재가노인복지시설,엔젤재활주간보호센터,314052522
경기도,안산시,재가노인복지시설,단원실버방문요양센터,314119964
경기도,안산시,재가노인복지시설,새봄노인복지센터,314023535
경기도,안산시,재가노인복지시설,A+튼튼재활전문데이케어센터,314024773
경기도,안산시,재가노인복지시설,희망재가복지센터,314176472
경기도,안산시,재가노인복지시설,(주)창훈대요양복지센터,7075760802
경기도,안산시,재가노인복지시설,봄누리 데이케어센터,313624568
경기도,안산시,재가노인복지시설,뜰마루재가노인복지센터,314036896
경기도,안산시,재가노인복지시설,ACP동행재가복지센터,314080999
경기도,안산시,재가노인복지시설,대부방문요양센터,328858100
경기도,안산시,재가노인복지시설,안산시초지종합사회복지관부설 초지장기요양센터,031-410-2151
경기도,안산시,재가노인복지시설,아름드리복지센터,315061332
경기도,안산시,재가노인복지시설,진공경 노인주간보호센터,314135200
경기도,안산시,재가노인복지시설,어르신 돌봄 재가센터,1087439520
경기도,안산시,재가노인복지시설,상록수데이케어센터,313654535
경기도,안산시,재가노인복지시설,온담방문간호센터,1044251006
